Source Name	Comment [GEO_sample]	Comment [ENA_SAMPLE]	Comment [Sample_description]	Comment [Sample_source_name]	Comment [Sample_title]	Characteristics [organism]	Characteristics [strain]	Characteristics[sex]	Characteristics [age]	Unit[time unit]	Characteristics[organism part]	Characteristics [cell type]	Characteristics [FACS marker]	Material Type	Protocol REF	Protocol REF	Protocol REF	Protocol REF	Extract Name	Comment[single cell isolation]	Comment[input molecule]	Comment[library construction]	Comment[end bias]	Comment[primer]	Comment[spike in]	Comment[spike in dilution]	Comment[LIBRARY_STRAND]	Comment [LIBRARY_LAYOUT]	Comment [LIBRARY_SOURCE]	Comment [LIBRARY_STRATEGY]	Comment [LIBRARY_SELECTION]	Comment [INSTRUMENT_MODEL]	Assay Name	Comment[technical replicate group]	Comment [ENA_EXPERIMENT]	Comment [Platform_title]	Technology Type	Protocol REF	Scan Name	Comment [ENA_RUN]	Comment [FASTQ_URI]	FactorValue[single cell identifier]	FactorValue [cell type]
Prog_491	GSM2167985 1	SRS1455538	single cell RNA-Seq	Bone Marrow	Haematopoietic progenitor cell Prog_491	Mus musculus	C57BL/6	female	8 to 12	week	bone marrow	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell	Lin- Sca1- c-Kit+	cell	P-GSE81682-1	P-GSE81682-2	P-GSE81682-3	P-GSE81682-4	GSM2167985 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	ERCC	not available	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM2167985	Prog_491	SRX1784548	Illumina HiSeq 2500 (Mus musculus)	sequencing assay	P-GSE81682-5	SRR3557822	SRR3557822	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR355/002/SRR3557822/SRR3557822.fastq.gz	Prog_491	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell
Prog_491	GSM2169905 1	SRS1457030	single cell RNA-Seq	Bone Marrow	Haematopoietic progenitor cell Prog_Rep_491	Mus musculus	C57BL/6	female	8 to 12	week	bone marrow	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell	Lin- Sca1- c-Kit+	cell	P-GSE81682-1	P-GSE81682-2	P-GSE81682-3	P-GSE81682-4	GSM2169905 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	ERCC	not available	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM2169905	Prog_491	SRX1786468	Illumina HiSeq 2500 (Mus musculus)	sequencing assay	P-GSE81682-5	SRR3559742	SRR3559742	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR355/002/SRR3559742/SRR3559742.fastq.gz	Prog_491	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell
Prog_492	GSM2167986 1	SRS1455539	single cell RNA-Seq	Bone Marrow	Haematopoietic progenitor cell Prog_492	Mus musculus	C57BL/6	female	8 to 12	week	bone marrow	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell	Lin- Sca1- c-Kit+	cell	P-GSE81682-1	P-GSE81682-2	P-GSE81682-3	P-GSE81682-4	GSM2167986 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	ERCC	not available	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM2167986	Prog_492	SRX1784549	Illumina HiSeq 2500 (Mus musculus)	sequencing assay	P-GSE81682-5	SRR3557823	SRR3557823	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR355/003/SRR3557823/SRR3557823.fastq.gz	Prog_492	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell
Prog_492	GSM2169906 1	SRS1457033	single cell RNA-Seq	Bone Marrow	Haematopoietic progenitor cell Prog_Rep_492	Mus musculus	C57BL/6	female	8 to 12	week	bone marrow	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell	Lin- Sca1- c-Kit+	cell	P-GSE81682-1	P-GSE81682-2	P-GSE81682-3	P-GSE81682-4	GSM2169906 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	ERCC	not available	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM2169906	Prog_492	SRX1786469	Illumina HiSeq 2500 (Mus musculus)	sequencing assay	P-GSE81682-5	SRR3559743	SRR3559743	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR355/003/SRR3559743/SRR3559743.fastq.gz	Prog_492	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell
Prog_493	GSM2167987 1	SRS1455540	single cell RNA-Seq	Bone Marrow	Haematopoietic progenitor cell Prog_493	Mus musculus	C57BL/6	female	8 to 12	week	bone marrow	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell	Lin- Sca1- c-Kit+	cell	P-GSE81682-1	P-GSE81682-2	P-GSE81682-3	P-GSE81682-4	GSM2167987 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	ERCC	not available	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM2167987	Prog_493	SRX1784550	Illumina HiSeq 2500 (Mus musculus)	sequencing assay	P-GSE81682-5	SRR3557824	SRR3557824	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR355/004/SRR3557824/SRR3557824.fastq.gz	Prog_493	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell
Prog_493	GSM2169907 1	SRS1457031	single cell RNA-Seq	Bone Marrow	Haematopoietic progenitor cell Prog_Rep_493	Mus musculus	C57BL/6	female	8 to 12	week	bone marrow	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell	Lin- Sca1- c-Kit+	cell	P-GSE81682-1	P-GSE81682-2	P-GSE81682-3	P-GSE81682-4	GSM2169907 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	ERCC	not available	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM2169907	Prog_493	SRX1786470	Illumina HiSeq 2500 (Mus musculus)	sequencing assay	P-GSE81682-5	SRR3559744	SRR3559744	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR355/004/SRR3559744/SRR3559744.fastq.gz	Prog_493	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell
Prog_494	GSM2167988 1	SRS1455541	single cell RNA-Seq	Bone Marrow	Haematopoietic progenitor cell Prog_494	Mus musculus	C57BL/6	female	8 to 12	week	bone marrow	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell	Lin- Sca1- c-Kit+	cell	P-GSE81682-1	P-GSE81682-2	P-GSE81682-3	P-GSE81682-4	GSM2167988 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	ERCC	not available	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM2167988	Prog_494	SRX1784551	Illumina HiSeq 2500 (Mus musculus)	sequencing assay	P-GSE81682-5	SRR3557825	SRR3557825	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR355/005/SRR3557825/SRR3557825.fastq.gz	Prog_494	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell
Prog_494	GSM2169908 1	SRS1457034	single cell RNA-Seq	Bone Marrow	Haematopoietic progenitor cell Prog_Rep_494	Mus musculus	C57BL/6	female	8 to 12	week	bone marrow	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell	Lin- Sca1- c-Kit+	cell	P-GSE81682-1	P-GSE81682-2	P-GSE81682-3	P-GSE81682-4	GSM2169908 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	ERCC	not available	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM2169908	Prog_494	SRX1786471	Illumina HiSeq 2500 (Mus musculus)	sequencing assay	P-GSE81682-5	SRR3559745	SRR3559745	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR355/005/SRR3559745/SRR3559745.fastq.gz	Prog_494	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell
Prog_495	GSM2167989 1	SRS1455553	single cell RNA-Seq	Bone Marrow	Haematopoietic progenitor cell Prog_495	Mus musculus	C57BL/6	female	8 to 12	week	bone marrow	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell	Lin- Sca1- c-Kit+	cell	P-GSE81682-1	P-GSE81682-2	P-GSE81682-3	P-GSE81682-4	GSM2167989 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	ERCC	not available	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM2167989	Prog_495	SRX1784552	Illumina HiSeq 2500 (Mus musculus)	sequencing assay	P-GSE81682-5	SRR3557826	SRR3557826	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR355/006/SRR3557826/SRR3557826.fastq.gz	Prog_495	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell
Prog_495	GSM2169909 1	SRS1457032	single cell RNA-Seq	Bone Marrow	Haematopoietic progenitor cell Prog_Rep_495	Mus musculus	C57BL/6	female	8 to 12	week	bone marrow	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell	Lin- Sca1- c-Kit+	cell	P-GSE81682-1	P-GSE81682-2	P-GSE81682-3	P-GSE81682-4	GSM2169909 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	ERCC	not available	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM2169909	Prog_495	SRX1786472	Illumina HiSeq 2500 (Mus musculus)	sequencing assay	P-GSE81682-5	SRR3559746	SRR3559746	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR355/006/SRR3559746/SRR3559746.fastq.gz	Prog_495	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell
Prog_496	GSM2167990 1	SRS1455542	single cell RNA-Seq	Bone Marrow	Haematopoietic progenitor cell Prog_496	Mus musculus	C57BL/6	female	8 to 12	week	bone marrow	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell	Lin- Sca1- c-Kit+	cell	P-GSE81682-1	P-GSE81682-2	P-GSE81682-3	P-GSE81682-4	GSM2167990 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	ERCC	not available	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM2167990	Prog_496	SRX1784553	Illumina HiSeq 2500 (Mus musculus)	sequencing assay	P-GSE81682-5	SRR3557827	SRR3557827	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR355/007/SRR3557827/SRR3557827.fastq.gz	Prog_496	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell
Prog_496	GSM2169910 1	SRS1457035	single cell RNA-Seq	Bone Marrow	Haematopoietic progenitor cell Prog_Rep_496	Mus musculus	C57BL/6	female	8 to 12	week	bone marrow	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell	Lin- Sca1- c-Kit+	cell	P-GSE81682-1	P-GSE81682-2	P-GSE81682-3	P-GSE81682-4	GSM2169910 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	ERCC	not available	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM2169910	Prog_496	SRX1786473	Illumina HiSeq 2500 (Mus musculus)	sequencing assay	P-GSE81682-5	SRR3559747	SRR3559747	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR355/007/SRR3559747/SRR3559747.fastq.gz	Prog_496	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell
Prog_497	GSM2167991 1	SRS1455543	single cell RNA-Seq	Bone Marrow	Haematopoietic progenitor cell Prog_497	Mus musculus	C57BL/6	female	8 to 12	week	bone marrow	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell	Lin- Sca1- c-Kit+	cell	P-GSE81682-1	P-GSE81682-2	P-GSE81682-3	P-GSE81682-4	GSM2167991 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	ERCC	not available	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM2167991	Prog_497	SRX1784554	Illumina HiSeq 2500 (Mus musculus)	sequencing assay	P-GSE81682-5	SRR3557828	SRR3557828	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR355/008/SRR3557828/SRR3557828.fastq.gz	Prog_497	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell
Prog_497	GSM2169911 1	SRS1457037	single cell RNA-Seq	Bone Marrow	Haematopoietic progenitor cell Prog_Rep_497	Mus musculus	C57BL/6	female	8 to 12	week	bone marrow	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell	Lin- Sca1- c-Kit+	cell	P-GSE81682-1	P-GSE81682-2	P-GSE81682-3	P-GSE81682-4	GSM2169911 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	ERCC	not available	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM2169911	Prog_497	SRX1786474	Illumina HiSeq 2500 (Mus musculus)	sequencing assay	P-GSE81682-5	SRR3559748	SRR3559748	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR355/008/SRR3559748/SRR3559748.fastq.gz	Prog_497	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell
Prog_498	GSM2167992 1	SRS1455545	single cell RNA-Seq	Bone Marrow	Haematopoietic progenitor cell Prog_498	Mus musculus	C57BL/6	female	8 to 12	week	bone marrow	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell	Lin- Sca1- c-Kit+	cell	P-GSE81682-1	P-GSE81682-2	P-GSE81682-3	P-GSE81682-4	GSM2167992 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	ERCC	not available	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM2167992	Prog_498	SRX1784555	Illumina HiSeq 2500 (Mus musculus)	sequencing assay	P-GSE81682-5	SRR3557829	SRR3557829	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR355/009/SRR3557829/SRR3557829.fastq.gz	Prog_498	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell
Prog_498	GSM2169912 1	SRS1457038	single cell RNA-Seq	Bone Marrow	Haematopoietic progenitor cell Prog_Rep_498	Mus musculus	C57BL/6	female	8 to 12	week	bone marrow	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell	Lin- Sca1- c-Kit+	cell	P-GSE81682-1	P-GSE81682-2	P-GSE81682-3	P-GSE81682-4	GSM2169912 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	ERCC	not available	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM2169912	Prog_498	SRX1786475	Illumina HiSeq 2500 (Mus musculus)	sequencing assay	P-GSE81682-5	SRR3559749	SRR3559749	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR355/009/SRR3559749/SRR3559749.fastq.gz	Prog_498	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell
Prog_499	GSM2167993 1	SRS1455544	single cell RNA-Seq	Bone Marrow	Haematopoietic progenitor cell Prog_499	Mus musculus	C57BL/6	female	8 to 12	week	bone marrow	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell	Lin- Sca1- c-Kit+	cell	P-GSE81682-1	P-GSE81682-2	P-GSE81682-3	P-GSE81682-4	GSM2167993 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	ERCC	not available	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM2167993	Prog_499	SRX1784556	Illumina HiSeq 2500 (Mus musculus)	sequencing assay	P-GSE81682-5	SRR3557830	SRR3557830	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR355/000/SRR3557830/SRR3557830.fastq.gz	Prog_499	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell
Prog_499	GSM2169913 1	SRS1457039	single cell RNA-Seq	Bone Marrow	Haematopoietic progenitor cell Prog_Rep_499	Mus musculus	C57BL/6	female	8 to 12	week	bone marrow	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell	Lin- Sca1- c-Kit+	cell	P-GSE81682-1	P-GSE81682-2	P-GSE81682-3	P-GSE81682-4	GSM2169913 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	ERCC	not available	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM2169913	Prog_499	SRX1786476	Illumina HiSeq 2500 (Mus musculus)	sequencing assay	P-GSE81682-5	SRR3559750	SRR3559750	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR355/000/SRR3559750/SRR3559750.fastq.gz	Prog_499	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell
Prog_500	GSM2167994 1	SRS1455546	single cell RNA-Seq	Bone Marrow	Haematopoietic progenitor cell Prog_500	Mus musculus	C57BL/6	female	8 to 12	week	bone marrow	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell	Lin- Sca1- c-Kit+	cell	P-GSE81682-1	P-GSE81682-2	P-GSE81682-3	P-GSE81682-4	GSM2167994 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	ERCC	not available	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM2167994	Prog_500	SRX1784557	Illumina HiSeq 2500 (Mus musculus)	sequencing assay	P-GSE81682-5	SRR3557831	SRR3557831	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR355/001/SRR3557831/SRR3557831.fastq.gz	Prog_500	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell
Prog_500	GSM2169914 1	SRS1457041	single cell RNA-Seq	Bone Marrow	Haematopoietic progenitor cell Prog_Rep_500	Mus musculus	C57BL/6	female	8 to 12	week	bone marrow	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell	Lin- Sca1- c-Kit+	cell	P-GSE81682-1	P-GSE81682-2	P-GSE81682-3	P-GSE81682-4	GSM2169914 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	ERCC	not available	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM2169914	Prog_500	SRX1786477	Illumina HiSeq 2500 (Mus musculus)	sequencing assay	P-GSE81682-5	SRR3559751	SRR3559751	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR355/001/SRR3559751/SRR3559751.fastq.gz	Prog_500	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell
Prog_501	GSM2167995 1	SRS1455547	single cell RNA-Seq	Bone Marrow	Haematopoietic progenitor cell Prog_501	Mus musculus	C57BL/6	female	8 to 12	week	bone marrow	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell	Lin- Sca1- c-Kit+	cell	P-GSE81682-1	P-GSE81682-2	P-GSE81682-3	P-GSE81682-4	GSM2167995 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	ERCC	not available	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM2167995	Prog_501	SRX1784558	Illumina HiSeq 2500 (Mus musculus)	sequencing assay	P-GSE81682-5	SRR3557832	SRR3557832	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR355/002/SRR3557832/SRR3557832.fastq.gz	Prog_501	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell
Prog_501	GSM2169915 1	SRS1457040	single cell RNA-Seq	Bone Marrow	Haematopoietic progenitor cell Prog_Rep_501	Mus musculus	C57BL/6	female	8 to 12	week	bone marrow	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell	Lin- Sca1- c-Kit+	cell	P-GSE81682-1	P-GSE81682-2	P-GSE81682-3	P-GSE81682-4	GSM2169915 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	ERCC	not available	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM2169915	Prog_501	SRX1786478	Illumina HiSeq 2500 (Mus musculus)	sequencing assay	P-GSE81682-5	SRR3559752	SRR3559752	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR355/002/SRR3559752/SRR3559752.fastq.gz	Prog_501	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell
Prog_502	GSM2167996 1	SRS1455548	single cell RNA-Seq	Bone Marrow	Haematopoietic progenitor cell Prog_502	Mus musculus	C57BL/6	female	8 to 12	week	bone marrow	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell	Lin- Sca1- c-Kit+	cell	P-GSE81682-1	P-GSE81682-2	P-GSE81682-3	P-GSE81682-4	GSM2167996 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	ERCC	not available	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM2167996	Prog_502	SRX1784559	Illumina HiSeq 2500 (Mus musculus)	sequencing assay	P-GSE81682-5	SRR3557833	SRR3557833	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR355/003/SRR3557833/SRR3557833.fastq.gz	Prog_502	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell
Prog_502	GSM2169916 1	SRS1457042	single cell RNA-Seq	Bone Marrow	Haematopoietic progenitor cell Prog_Rep_502	Mus musculus	C57BL/6	female	8 to 12	week	bone marrow	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell	Lin- Sca1- c-Kit+	cell	P-GSE81682-1	P-GSE81682-2	P-GSE81682-3	P-GSE81682-4	GSM2169916 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	ERCC	not available	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM2169916	Prog_502	SRX1786479	Illumina HiSeq 2500 (Mus musculus)	sequencing assay	P-GSE81682-5	SRR3559753	SRR3559753	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR355/003/SRR3559753/SRR3559753.fastq.gz	Prog_502	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell
Prog_503	GSM2167997 1	SRS1455552	single cell RNA-Seq	Bone Marrow	Haematopoietic progenitor cell Prog_503	Mus musculus	C57BL/6	female	8 to 12	week	bone marrow	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell	Lin- Sca1- c-Kit+	cell	P-GSE81682-1	P-GSE81682-2	P-GSE81682-3	P-GSE81682-4	GSM2167997 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	ERCC	not available	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM2167997	Prog_503	SRX1784560	Illumina HiSeq 2500 (Mus musculus)	sequencing assay	P-GSE81682-5	SRR3557834	SRR3557834	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR355/004/SRR3557834/SRR3557834.fastq.gz	Prog_503	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell
Prog_503	GSM2169917 1	SRS1457044	single cell RNA-Seq	Bone Marrow	Haematopoietic progenitor cell Prog_Rep_503	Mus musculus	C57BL/6	female	8 to 12	week	bone marrow	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell	Lin- Sca1- c-Kit+	cell	P-GSE81682-1	P-GSE81682-2	P-GSE81682-3	P-GSE81682-4	GSM2169917 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	ERCC	not available	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM2169917	Prog_503	SRX1786480	Illumina HiSeq 2500 (Mus musculus)	sequencing assay	P-GSE81682-5	SRR3559754	SRR3559754	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR355/004/SRR3559754/SRR3559754.fastq.gz	Prog_503	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell
Prog_504	GSM2167998 1	SRS1455549	single cell RNA-Seq	Bone Marrow	Haematopoietic progenitor cell Prog_504	Mus musculus	C57BL/6	female	8 to 12	week	bone marrow	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell	Lin- Sca1- c-Kit+	cell	P-GSE81682-1	P-GSE81682-2	P-GSE81682-3	P-GSE81682-4	GSM2167998 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	ERCC	not available	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM2167998	Prog_504	SRX1784561	Illumina HiSeq 2500 (Mus musculus)	sequencing assay	P-GSE81682-5	SRR3557835	SRR3557835	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR355/005/SRR3557835/SRR3557835.fastq.gz	Prog_504	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell
Prog_504	GSM2169918 1	SRS1457043	single cell RNA-Seq	Bone Marrow	Haematopoietic progenitor cell Prog_Rep_504	Mus musculus	C57BL/6	female	8 to 12	week	bone marrow	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell	Lin- Sca1- c-Kit+	cell	P-GSE81682-1	P-GSE81682-2	P-GSE81682-3	P-GSE81682-4	GSM2169918 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	ERCC	not available	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM2169918	Prog_504	SRX1786481	Illumina HiSeq 2500 (Mus musculus)	sequencing assay	P-GSE81682-5	SRR3559755	SRR3559755	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR355/005/SRR3559755/SRR3559755.fastq.gz	Prog_504	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell
